metaphor-id,metaphor-name,pos,mean_similarity,baseline_performance,test_statistic,p_value
1,importance is size,all,0.16001516611929667,0.13317252001812296,10.544993516825777,6.898868804855728e-24
2,active is life,all,0.15332658248768086,0.13548795899851307,7.22120688715918,1.6409866227338562e-12
3,life is journey,all,0.14878552960012598,0.12871101195912535,7.751352382584483,4.1464538688618814e-14
4,failure is death,all,0.17315143526725402,0.13317684141931327,14.844024035951461,1.9655151847508196e-42
5,success is life,all,0.1793055241473176,0.12969631041323612,19.14032575993165,1.5012476614355542e-63
6,perceiving is eating,all,0.17355612978994928,0.12826646818190032,16.74039153591815,1.5551255529579512e-51
7,affection is warmth,all,0.15445918088894278,0.13943809034598517,6.5444551396105695,1.3231004735763318e-10
8,money is liquid,all,0.2183702088885462,0.14581199948439905,32.845736953829345,5.031850402712165e-134
9,good is up,all,0.13790966250800235,0.12426473524540133,5.385681353046937,1.053448742493558e-07
10,bad is down,all,0.1480560173453689,0.12667221512436594,7.165369684392288,2.3884342425795216e-12
1,importance is size,ADJ,0.12265208732736606,0.10225034589479172,1.980967706568262,0.05196413296212308
2,active is life,ADJ,0.14145505174078285,0.09326356550130299,6.1184025248801746,6.669657373131817e-08
3,life is journey,ADJ,0.1067061516658603,0.08322236493205816,2.7909974662250896,0.006945753156564968
4,failure is death,ADJ,0.12533422435809932,0.10318114578324947,2.6256185385380064,0.01084304700737717
5,success is life,ADJ,0.1062911999330559,0.08915000976493165,2.3357590192019155,0.02270057700057943
6,perceiving is eating,ADJ,0.13185925641613216,0.08067322024599685,5.093793247254433,3.4255964578708477e-06
7,affection is warmth,ADJ,0.14397253126141574,0.09338104032823935,5.938341669619843,1.351023919594779e-07
8,money is liquid,ADJ,0.18733567805306728,0.10418555026492532,10.936729180064447,3.3886088284606025e-16
9,good is up,ADJ,0.1234936098096096,0.09613256308389775,3.8137490968502514,0.00031404896070622165
10,bad is down,ADJ,0.07395855268296736,0.09398969156999634,-3.509271057727524,0.0008354804386388681
1,importance is size,VERB,0.10078050461522287,0.0860853853605402,1.6888726034348283,0.09618799080577586
2,active is life,VERB,0.09967770304314913,0.11370469140647986,-1.6440693313059251,0.1051435084233689
3,life is journey,VERB,0.0893975760721956,0.09970121387290964,-1.4627027161931205,0.148519873399004
4,failure is death,VERB,0.18487445860837898,0.0984981753067586,8.072930118511003,2.6600619777355274e-11
5,success is life,VERB,0.11266132346206699,0.08592423353267963,3.215549117219515,0.002055533629042343
6,perceiving is eating,VERB,0.07694272827346862,0.08737342182092885,-1.6676106513933924,0.10035687624269295
7,affection is warmth,VERB,0.08355456045838533,0.08854795042569108,-0.8468281341147397,0.40029634964752947
8,money is liquid,VERB,0.10676495736662198,0.08756591605226935,2.9612185921090344,0.00431639581174892
9,good is up,VERB,0.09876720753860745,0.10253633986965197,-0.40589435482002967,0.6861955587267841
10,bad is down,VERB,0.1432885059762541,0.10935936713117593,3.592111405426951,0.0006430171064366341
1,importance is size,NOUN,0.08353253458627949,0.08504609789659949,-0.2250007885677602,0.8227068878556504
2,active is life,NOUN,0.10443854031908414,0.11138611647392571,-0.7978592561542334,0.42794935168135795
3,life is journey,NOUN,0.11089614064750207,0.08730061818916582,2.538400531561786,0.013620009483049303
4,failure is death,NOUN,0.13770457203547665,0.09321282158305162,4.946594027502259,5.918598820594317e-06
5,success is life,NOUN,0.09341461378684732,0.08874730130243048,0.5712284115003827,0.5698770847216786
6,perceiving is eating,NOUN,0.12355485479280048,0.10460743432780832,2.3744178629324884,0.02063540840843143
7,affection is warmth,NOUN,0.08732078674214419,0.10434976849191845,-2.069447549638479,0.04261127958991031
8,money is liquid,NOUN,0.09039000083420293,0.11002169967934465,-2.9421735608143225,0.004556223669838021
9,good is up,NOUN,0.08179898933673647,0.10096205582320276,-2.7648550503797193,0.007460734681041347
10,bad is down,NOUN,0.1018300486894356,0.07812212501115161,3.2209346921293043,0.0020227086181351436
