metaphor-id,metaphor-name,pos,mean_similarity,baseline_performance,test_statistic,p_value
1,importance is size,all,0.1225366748270028,0.16724761190728624,-21.30723642612659,1.1503830368526915e-78
2,active is life,all,0.16848393517768406,0.19978089296661458,-13.0839446213302,2.7693293394907853e-35
3,life is journey,all,0.14558424766145112,0.16435786654751536,-9.537509120026744,2.1414118616739072e-20
4,failure is death,all,0.1613334481477827,0.17268449513856168,-4.991990804011861,7.484507646982692e-07
5,success is life,all,0.18882077027445368,0.17691312397854067,4.538134414392037,6.637978704412832e-06
6,perceiving is eating,all,0.12224692907217669,0.17280902279446236,-25.40670304571499,1.906105763595426e-102
7,affection is warmth,all,0.11952004955391589,0.16248514713201082,-21.873065289104144,6.600617299919899e-82
8,money is liquid,all,0.11965638210000137,0.16752758013161104,-26.908612277804764,2.973124958432392e-111
9,good is up,all,0.14775167198751937,0.16177449622294454,-7.239587696246893,1.1461792310322698e-12
10,bad is down,all,0.12111574555614323,0.17732754349865446,-26.838870995997897,7.62751998039602e-111
1,importance is size,ADJ,0.07329407530231198,0.15806863203374644,-15.648233576970368,4.61398071168508e-26
2,active is life,ADJ,0.164897917275202,0.1550568520082852,1.0528428352163095,0.295582701973021
3,life is journey,ADJ,0.1466281021321867,0.16218240482191804,-1.958313814495556,0.053678725327420615
4,failure is death,ADJ,0.12337881234972554,0.1616699551563862,-5.055242606019328,2.667723877684265e-06
5,success is life,ADJ,0.1372142185537046,0.18558620628268363,-6.40912604957746,9.443668121806996e-09
6,perceiving is eating,ADJ,0.06556214380819733,0.16197728364658912,-22.93278931068806,6.3999669916502084e-37
7,affection is warmth,ADJ,0.09049686186804748,0.1390577733442437,-7.8055025833549925,1.942676775684586e-11
8,money is liquid,ADJ,0.09479174669944197,0.16004681508963822,-9.211537929490046,3.3742539274236065e-14
9,good is up,ADJ,0.14105891425668757,0.14837124484268865,-1.1219338736436029,0.2652467376917814
10,bad is down,ADJ,0.0773527975560056,0.15632005391373122,-15.679835725012266,4.0832606562615186e-26
1,importance is size,VERB,0.1221320209486817,0.14662308076884986,-3.1076164000705533,0.002610966520033102
2,active is life,VERB,0.11587679000910663,0.20584531213881352,-11.331068328189822,2.6256258277617714e-18
3,life is journey,VERB,0.10977483045779393,0.15704257718479445,-6.524902950263715,5.7125238837266e-09
4,failure is death,VERB,0.15947160382514314,0.15723031274022733,0.2633573685688187,0.7929522761962828
5,success is life,VERB,0.09619685439633073,0.14661401501025986,-8.027241629196094,7.152686023751693e-12
6,perceiving is eating,VERB,0.10384335927011025,0.14956158391655225,-7.173047393856228,3.293550613548599e-10
7,affection is warmth,VERB,0.07633659249927648,0.14544800171188532,-14.156187532737311,1.7081024969137805e-23
8,money is liquid,VERB,0.06944413269812495,0.1525487035043214,-18.04986990103487,6.118420605492311e-30
9,good is up,VERB,0.10182021284720402,0.15262182915719,-8.416979390421886,1.2292939049018975e-12
10,bad is down,VERB,0.10912618294558449,0.16338300774862005,-7.781362902856855,2.165551221422892e-11
1,importance is size,NOUN,0.10828863431692592,0.15178388832274892,-6.524748303455985,5.7163700511546666e-09
2,active is life,NOUN,0.09646451251012177,0.17129639395430082,-9.979370276437516,1.0603245414335526e-15
3,life is journey,NOUN,0.07088841785361828,0.14797579811934355,-14.962139468884827,6.758479126046964e-25
4,failure is death,NOUN,0.13260578487721064,0.15201667153295811,-2.703749482250297,0.008372350912751129
5,success is life,NOUN,0.09298295203849266,0.1546382342030733,-9.501814265321201,9.095794822944895e-15
6,perceiving is eating,NOUN,0.09935248731856429,0.15330450078343255,-9.482788993037568,9.911016386459085e-15
7,affection is warmth,NOUN,0.09077241152030203,0.15250926052333594,-9.293533476425852,2.329377885462793e-14
8,money is liquid,NOUN,0.0751519572041908,0.1537605024054587,-18.984864654234237,2.291480105363425e-31
9,good is up,NOUN,0.09048093899085558,0.1500475500470372,-10.532964640151878,8.925188094497357e-17
10,bad is down,NOUN,0.09210505765586034,0.15026182490787937,-9.911852545640265,1.435823320888779e-15
