metaphor_id,metaphor_name,pos,mean_similarity,baseline_performance,test_statistic,p_value
1,importance is size,all,0.115582920071644,0.16675210956010825,-21.130130526377705,8.939013818109228e-74
2,active is life,all,0.17919777422659677,0.2034697732821701,-9.787992516975718,4.991431876509941e-21
3,life is journey,all,0.15196155823375146,0.1651482918344924,-6.628659274475855,7.81074269952698e-11
4,failure is death,all,0.15717454136259035,0.16981452385257664,-5.000803002073441,7.593675371851254e-07
5,success is life,all,0.20081123134028456,0.1747288160250997,9.557984094673484,3.45068508685133e-20
6,perceiving is eating,all,0.12176290034329686,0.17819292488593785,-23.88989273558563,3.9009173913994975e-88
7,affection is warmth,all,0.11651391645031935,0.16249312595852816,-21.22944628928402,2.7351192728864036e-74
8,money is liquid,all,0.12529339297951791,0.16623600291455282,-21.22719400488596,2.8095905754044846e-74
9,good is up,all,0.12926743492480977,0.1573367479693261,-11.262342724526276,1.0024025903676457e-26
10,bad is down,all,0.12648056637713967,0.17198208952666613,-19.0249863699546,5.798094265460069e-63
1,importance is size,ADJ,0.08082577952430306,0.15601705198207938,-12.562324880860867,8.191655205302796e-19
2,active is life,ADJ,0.17766882602401646,0.15900220352814756,1.924725896181144,0.058781978579540255
3,life is journey,ADJ,0.1615995203687824,0.16281080185693111,-0.1462311269334416,0.8842058432718385
4,failure is death,ADJ,0.13288464355380653,0.15466331217528312,-2.526919726403141,0.014029947367338232
5,success is life,ADJ,0.1407414784037866,0.17929742581679098,-4.534972819661802,2.640887240911657e-05
6,perceiving is eating,ADJ,0.0646057340388963,0.16840113463349698,-21.511572143522756,1.0048397098637717e-30
7,affection is warmth,ADJ,0.07515144308147395,0.1378754226287719,-8.803420471404227,1.4185987735805039e-12
8,money is liquid,ADJ,0.10429199459233601,0.15833913047089582,-6.963710294415667,2.311690203193252e-09
9,good is up,ADJ,0.08634518954125267,0.14845746901424162,-9.073560449671122,4.831187945410303e-13
10,bad is down,ADJ,0.07751746446576466,0.15786793313925215,-13.955428261376866,6.102783097453153e-21
1,importance is size,VERB,0.13057068888416912,0.14931946264061366,-2.1198317653129624,0.03796601497096339
2,active is life,VERB,0.11474260477736946,0.21601457397339022,-10.606067195810226,1.1990334586989099e-15
3,life is journey,VERB,0.11242709421045433,0.15948454695360595,-5.918805573570247,1.4581387493507882e-07
4,failure is death,VERB,0.16425756455400703,0.16332641074597284,0.10106697036876908,0.9198182634338434
5,success is life,VERB,0.10212271887500332,0.14633227231810222,-6.473864544947236,1.6354321555612908e-08
6,perceiving is eating,VERB,0.1008780781689457,0.1526616576908738,-7.9042200566769605,5.2475632302364106e-11
7,affection is warmth,VERB,0.073477129483629,0.1475921989434032,-12.697229631730295,5.042054179191861e-19
8,money is liquid,VERB,0.06991105935262454,0.15585681664678366,-17.244968824263864,1.5198175056880017e-25
9,good is up,VERB,0.10637991014561432,0.15207037905148998,-6.706247473183749,6.479088959837269e-09
10,bad is down,VERB,0.08460917404581461,0.16492538657491335,-11.004302393811605,2.6213328406748795e-16
1,importance is size,NOUN,0.10371552382243149,0.1533813300608308,-6.257331162283837,3.85717995718407e-08
2,active is life,NOUN,0.10650870045990367,0.17593631506606952,-8.186555789762812,1.6838906605447087e-11
3,life is journey,NOUN,0.07650801229479474,0.1531618696120143,-13.805770082417768,1.0208036802096459e-20
4,failure is death,NOUN,0.1252576533968787,0.15054027855306362,-3.1151521063214616,0.0027668929072810953
5,success is life,NOUN,0.09377001223898603,0.1514846319362704,-7.63214173365426,1.570660576707337e-10
6,perceiving is eating,NOUN,0.10176424465592318,0.15522869472292514,-9.008640849310519,6.255923875913862e-13
7,affection is warmth,NOUN,0.08366734526184896,0.14162736218477165,-8.433506705527893,6.242024953396375e-12
8,money is liquid,NOUN,0.07094731301484747,0.15548279286558792,-18.663967712284077,2.3292675162974825e-27
9,good is up,NOUN,0.0832460078870213,0.14558195689057346,-9.48029369895763,9.635377004362338e-14
10,bad is down,NOUN,0.08564307866907528,0.14554963754503936,-9.043870638127828,5.437115294307498e-13
