metaphor-id,metaphor-name,pos,mean_similarity,baseline_performance,test_statistic,p_value
1,importance is size,all,0.4541807521865365,0.3131733899180344,43.57192246263957,5.042884852257052e-205
2,active is life,all,0.42817889288864996,0.32496024375988886,30.355649732004807,1.9933126156452922e-131
3,life is journey,all,0.4104114174127415,0.32209616339185815,24.302119935893142,5.494212729465626e-96
4,failure is death,all,0.4362724003355199,0.3108461719659764,31.940711675997267,1.2562909736559307e-140
5,success is life,all,0.4146682780915654,0.32747601511620783,24.257891918368806,9.95484302577206e-96
6,perceiving is eating,all,0.3695381528637864,0.31766872733619367,15.02462506978137,1.216600144231964e-44
7,affection is warmth,all,0.39050755376923724,0.33635853744685484,14.61431344784214,1.32730789035307e-42
8,money is liquid,all,0.3432258669547583,0.31876219073828416,8.169429960253268,1.3688638107453677e-15
9,good is up,all,0.3830934670359019,0.3155059398892925,16.325474908938414,2.750279343360615e-51
10,bad is down,all,0.3941219083464031,0.3189666895062596,17.848523327274453,2.227706843130465e-59
1,importance is size,ADJ,0.46120341526873315,0.3185155667862963,10.935222744085587,1.498958478820847e-17
2,active is life,ADJ,0.45036237052193395,0.31608170564680277,11.985228594060645,1.525620326971327e-19
3,life is journey,ADJ,0.4439370681842168,0.3437856792440806,9.164062996389752,4.1820968904991386e-14
4,failure is death,ADJ,0.40687287718425563,0.3102831204008216,8.867895353958406,1.5970833542140958e-13
5,success is life,ADJ,0.408855473001798,0.3494743240915268,5.9477629233217755,6.815169313747994e-08
6,perceiving is eating,ADJ,0.3872533059782452,0.31150751551186545,8.38771635896001,1.4032803912856291e-12
7,affection is warmth,ADJ,0.4294425751324053,0.3171454149191117,9.423582081830748,1.2946835860643093e-14
8,money is liquid,ADJ,0.33303211279857303,0.32108418769901187,1.533517343105545,0.12909382332247452
9,good is up,ADJ,0.4059931906285109,0.3174384338891859,9.01033830789007,8.382466451262035e-14
10,bad is down,ADJ,0.37960450296048764,0.31998981870923554,6.6522439387096775,3.2773951889321294e-09
1,importance is size,VERB,0.5214202996389365,0.31075889526533795,22.969675694545234,5.722843798176834e-37
2,active is life,VERB,0.4939591774234065,0.34018739171729406,17.146299174080657,1.6173794929749173e-28
3,life is journey,VERB,0.5042343202196522,0.3121851182707738,20.260616825208356,3.0547559041717987e-33
4,failure is death,VERB,0.5342632616743629,0.3134112972187464,21.074832667026975,2.135380530344533e-34
5,success is life,VERB,0.5085983051929945,0.3114900817885075,21.4462730138788,6.49588460275669e-35
6,perceiving is eating,VERB,0.507193249316863,0.32468001291718757,25.85676102274018,1.340304124263565e-40
7,affection is warmth,VERB,0.43542176448268655,0.3578932937647578,13.038929253620143,1.7193662709799613e-21
8,money is liquid,VERB,0.42820084904447014,0.3098953869237583,16.515636684025726,1.6883564534917443e-27
9,good is up,VERB,0.5262344115310245,0.30855034964619993,17.66111910003736,2.4727823317506425e-29
10,bad is down,VERB,0.5536139953283616,0.31806790068646196,17.22366845755637,1.2171056193626185e-28
1,importance is size,NOUN,0.46979550851715934,0.310245707702469,19.79552879360108,1.4430053634132698e-32
2,active is life,NOUN,0.44291740619106057,0.31861163391556946,12.734422643770369,6.203636852516679e-21
3,life is journey,NOUN,0.4075343853529589,0.3103176926607201,9.109523729271602,5.351907338595216e-14
4,failure is death,NOUN,0.4793247795767254,0.30884409827836123,13.829205915389263,6.482466376976839e-23
5,success is life,NOUN,0.46195096734129354,0.32146363946858925,11.569979018603318,9.241065791072207e-19
6,perceiving is eating,NOUN,0.3585166636808419,0.3168186535795281,4.776879478524622,7.938177920224112e-06
7,affection is warmth,NOUN,0.4079250838653541,0.3340369036566949,4.920556289170561,4.537834611605258e-06
8,money is liquid,NOUN,0.3706554580985764,0.3253069975920823,5.779276650348982,1.3856480526608254e-07
9,good is up,NOUN,0.3365488920682742,0.32052903613249156,1.4138723100892563,0.16127916629569544
10,bad is down,NOUN,0.3915271214496942,0.31884234912308157,6.587814548312458,4.342757663312469e-09
