metaphor_id,metaphor_name,pos,mean_similarity,baseline_performance,test_statistic,p_value
1,importance is size,all,0.45735342951957136,0.31410368548311146,38.514638204168605,2.2847139399262503e-161
2,active is life,all,0.43272757481059265,0.32760713040657724,27.624507559384146,1.5173758511935828e-107
3,life is journey,all,0.403116791573767,0.3236240890198873,19.478115987778445,2.841189681703073e-65
4,failure is death,all,0.4340767714246694,0.3122756285218249,27.25165217002443,1.2811179509921078e-105
5,success is life,all,0.41324967321836287,0.32902816102792576,20.070630797679733,2.613257006495413e-68
6,perceiving is eating,all,0.3637444360129949,0.31843541998405694,11.50457187328464,1.038410397062894e-27
7,affection is warmth,all,0.3814365888376617,0.336537247524788,11.193086222400797,1.9062414449939753e-26
8,money is liquid,all,0.34107682115346605,0.319160137297916,6.342464172626879,4.5800963743616755e-10
9,good is up,all,0.3742039624032461,0.31646372570819803,12.964953979090444,6.640823181622754e-34
10,bad is down,all,0.3969097421504557,0.3191911636831769,16.339257577614326,1.4166308562794176e-49
1,importance is size,ADJ,0.4687900363933295,0.3221681178194685,9.56691505179444,6.846652240697299e-14
2,active is life,ADJ,0.4437548064161092,0.318575300838791,9.790635465236775,2.841290588582613e-14
3,life is journey,ADJ,0.4329513271804899,0.34470454453870936,7.123978385782174,1.2147556740723491e-09
4,failure is death,ADJ,0.4005466524977237,0.31305599320202154,6.676554148930559,7.294668699701361e-09
5,success is life,ADJ,0.39699433860369027,0.3521122645972864,3.9892016847300655,0.00017530453411820728
6,perceiving is eating,ADJ,0.3774591910187155,0.31259063399042136,6.072572181767565,7.985845691160824e-08
7,affection is warmth,ADJ,0.4172664217185229,0.3175729506126324,7.813937988184718,7.549679080123797e-11
8,money is liquid,ADJ,0.3356262012384832,0.3199549894732709,1.7401819271676577,0.08670996796423888
9,good is up,ADJ,0.4063734281808138,0.31659953491837894,8.006704583064986,3.472887679800101e-11
10,bad is down,ADJ,0.3727425441611558,0.3205902654691596,5.050075634808324,4.0320899985269445e-06
1,importance is size,VERB,0.523980837315321,0.30969133045608394,19.773214275933512,1.03392214776183e-28
2,active is life,VERB,0.5071357376873493,0.34526513003267395,18.188482903073393,9.214077442629556e-27
3,life is journey,VERB,0.4927125535905361,0.3143641647822448,16.902282777455156,4.313721906395374e-25
4,failure is death,VERB,0.5315759428776801,0.31347119513222377,18.760050353973764,1.769390831962441e-27
5,success is life,VERB,0.5169006125070155,0.31222190018481194,19.466473498520127,2.4155188396311495e-28
6,perceiving is eating,VERB,0.5023244312033057,0.3256607965194756,22.226487030089487,1.6223313706765562e-31
7,affection is warmth,VERB,0.4402389591559768,0.35697969171188615,11.840110811521265,1.144482973654464e-17
8,money is liquid,VERB,0.4332920778542757,0.31262697882648716,14.266398621239317,2.1148466209770385e-21
9,good is up,VERB,0.50188859552145,0.31133394013041377,15.41946262221621,4.6252644288298057e-23
10,bad is down,VERB,0.5463147237896919,0.3190405394238592,14.46661522191424,1.0759283929369886e-21
1,importance is size,NOUN,0.4638574090786278,0.310451608173782,16.576324340696054,1.1785083034534744e-24
2,active is life,NOUN,0.4423722140491009,0.31898096034826695,10.728198323259937,7.507842969757978e-16
3,life is journey,NOUN,0.39687445713207126,0.3118035577387079,7.171287418130228,1.0044029806972738e-09
4,failure is death,NOUN,0.4672923821490258,0.3102996972312294,11.17191521462727,1.389739416720428e-16
5,success is life,NOUN,0.4582776972092688,0.322750318301679,9.564491807078825,6.912351510183906e-14
6,perceiving is eating,NOUN,0.3536786043550819,0.317054829442274,3.683565856467596,0.00047974507276285483
7,affection is warmth,NOUN,0.384467069292441,0.3350591002498453,3.2577884554889343,0.0018109614658989599
8,money is liquid,NOUN,0.3683315480593592,0.3248984435939898,4.7890077287522494,1.0557130087487681e-05
9,good is up,NOUN,0.3345893560908735,0.3214577020758014,1.0009517062846078,0.3206793101547583
10,bad is down,NOUN,0.4053089553490281,0.31794268615651194,6.826047467299547,4.013113946482598e-09
